-919.63232421875,2.046630859375,
-3677.15234375,11.854339599609375,
-8271.29833984375,24.547409057617188,
-14701.2822265625,35.07301330566406,
-22966.70361328125,38.13679504394531,
-33067.46923828125,28.160842895507812,
-45003.72265625,-0.740966796875,
-58775.7529296875,-54.77287292480469,
-74383.9482421875,-140.4562530517578,
-91828.72509765625,-264.6197967529297,
-111110.482421875,-434.3837585449219,
-132229.56396484375,-657.1399230957031,
-155186.21337890625,-940.5290679931641,
-179980.5546875,-1292.4169845581055,
-206612.5615234375,-1720.8699645996094,
-235082.04443359375,-2234.130531311035,
-265388.62744140625,-2840.5937728881836,
-297531.74609375,-3548.7844848632812,
-331510.6396484375,-4367.335548400879,
-367324.33154296875,-5304.967575073242,
-404971.6435546875,-6370.469505310059,
-444451.1806640625,-7572.680801391602,
-485761.34033203125,-8920.474792480469,
-528900.3076171875,-10422.742980957031,
-573866.0571289062,-12088.380744934082,
-620656.3588867188,-13926.273834228516,
-669268.7763671875,-15945.286163330078,
-719700.6801757812,-18154.24822998047,
-771949.2397460938,-20561.946502685547,
-826011.4423828125,-23177.113739013672,
-881884.0864257812,-26008.419952392578,
-939563.79296875,-29064.46408843994,
-999047.0170898438,-32353.76643371582,
-1060330.0385742188,-35884.76184082031,
-1123408.9877929688,-39665.793296813965,
-1188279.8388671875,-43705.10640716553,
-1254938.4243164062,-48010.844467163086,
-1323380.4370117188,-52591.04405212402,
-1393601.4423828125,-57453.631439208984,
-1465596.8862304688,-62606.41968536377,
-1539362.1000976562,-68057.10636901855,
-1614892.3115234375,-73813.2720336914,
-1692182.6508789062,-79882.37971496582,
-1771228.1616210938,-86271.77502441406,
-1852023.8129882812,-92988.68740081787,
-1934564.5014648438,-100040.23239135742,
-2018845.0610351562,-107433.41482543945,
-2104860.28125,-115175.13366699219,
-2192604.9013671875,-123272.18786621094,
-2282073.6318359375,-131731.28387451172,
-2373261.15625,-140559.04483795166,
-2466162.1376953125,-149762.0214920044,
-2560771.2299804688,-159346.7052230835,
-2657083.0756835938,-169319.54294586182,
-2755092.3203125,-179686.9545211792,
-2854793.6025390625,-190455.3522720337,
-2956181.560546875,-201631.1631011963,
-3059250.8237304688,-213220.8528060913,
-3163996.0034179688,-225230.9526977539,
-3270411.6806640625,-237668.08794403076,
-3378492.38671875,-250539.00749969482,
-3488232.5668945312,-263850.6141052246,
-3599626.5561523438,-277609.9937438965,
-3712668.5234375,-291824.4425125122,
-3827352.4116210938,-306501.4885253906,
-3943671.87890625,-321648.906288147,
-4061620.2119140625,-337274.71968078613,
-4181190.2329101562,-353387.18921661377,
-4302374.203125,-369994.7806625366,
-4425163.72265625,-387106.10820007324,
-4549549.623046875,-404729.8500289917,
-4675521.875488281,-422874.6338195801,
-4803069.513671875,-441548.8910751343,
-4932180.591308594,-460760.6832046509,
-5062842.169921875,-480517.5062675476,
-5195040.3564453125,-500826.08474731445,
-5328760.396484375,-521692.16843414307,
-5463986.8173828125,-543120.3478355408,
-5600703.613769531,-565113.9044113159,
-5738894.478515625,-587674.7094917297,
-5878543.040527344,-610803.1819992065,
-6019633.124511719,-634498.3070259094,
-6162148.972167969,-658757.7105789185,
-6306075.4453125,-683577.78540802,
-6451398.189941406,-708953.8507461548,
-6598103.7421875,-734880.3329620361,
-6746179.595214844,-761350.9524497986,
-6895614.2255859375,-788358.9046669006,
-7046397.0732421875,-815897.0250473022,
-7198518.502441406,-843957.9326286316,
-7351969.743652344,-872534.1492080688,
-7506742.8154296875,-901618.1938056946,
-7662830.4521484375,-931202.6538200378,
-7820226.023925781,-961280.2355117798,
-7978923.4609375,-991843.7967643738,
-8138917.187988281,-1022886.3659896851,
-8300202.0625,-1054401.1497688293,
-8462773.319335938,-1086381.5322761536,
-8626626.525390625,-1118821.0684204102,
-8791757.541992188,-1151713.4735908508,
-8958162.487304688,-1185052.6104774475,
-9125837.720703125,-1218832.474773407,
-9294779.813964844,-1253047.180469513,
-9464985.532714844,-1287690.9454612732,
-9636451.829101562,-1322758.0778179169,
-9809175.834472656,-1358242.9629573822,
-9983154.842285156,-1394140.0521335602,
-10158386.318359375,-1430443.8520679474,
-10334867.881347656,-1467148.9159259796,
-10512597.316894531,-1504249.8355960846,
-10691572.565917969,-1541741.2351112366,
-10871791.733398438,-1579617.7653331757,
-11053253.082519531,-1617874.099767685,
-11235955.047851562,-1656504.931362152,
-11419896.223632812,-1695504.970275879,
-11605075.377929688,-1734868.942621231,
-11791491.450195312,-1774591.5899353027,
-11979143.557617188,-1814667.669506073,
-12168030.996582031,-1855091.9553375244,
-12358153.243164062,-1895859.239850998,
-12549509.964355469,-1936964.336145401,
-12742101.014648438,-1978402.0809164047,
-12935926.442871094,-2020167.3378705978,
-13130986.4921875,-2062255.001742363,
-13327281.611328125,-2104660.0028276443,
-13524812.448242188,-2147377.3120508194,
-13723579.860351562,-2190401.9465885162,
-13923584.912109375,-2233728.9760570526,
-14124828.889160156,-2277353.529262066,
-14327313.286132812,-2321270.8015913963,
-14531039.823730469,-2365476.0630512238,
-14736010.442382812,-2409964.667068243,
-14942227.312988281,-2454732.059998274,
-15149692.834472656,-2499773.7915924788,
-15358409.634277344,-2545085.526347637,
-15568380.578125,-2590663.0559825897,
-15779608.768066406,-2636502.3130344152,
-15992097.540527344,-2682599.385808468,
-16205850.477050781,-2728950.5347697735,
-16420871.389648438,-2775552.210494995,
-16637164.334472656,-2822401.073437214,
-16854733.6015625,-2869494.015522003,
-17073583.709472656,-2916828.183728218,
-17293719.403320312,-2964401.005906105,
-17515145.639160156,-3012210.218606949,
-17737867.576660156,-3060253.897084236,
-17961890.556152344,-3108530.487224579,
-18187220.080566406,-3157038.839076996,
-18413861.782226562,-3205778.2414131165,
-18641821.38232422,-3254748.4563980103,
-18871104.654296875,-3303949.753185272,
-19101717.357421875,-3353382.9386196136,
-19333665.17529297,-3403049.3827056885,
-19566953.635742188,-3452951.036037445,
-19801588.01953125,-3503090.4355010986,
-20037573.26123047,-3553470.694257736,
-20274913.83984375,-3604095.4715156555,
-20513613.663085938,-3654968.9176654816,
