-1874.9365234375,-3242.8665771484375,52.18568420410156
-7849.6845703125,-13040.567749023438,208.23709869384766
-17870.537109375,-29457.422729492188,461.9503479003906
-31872.759765625,-52560.67395019531,805.7336196899414
-49777.56494140625,-82417.1923828125,1230.5933074951172
-71490.3486328125,-119088.36608886719,1726.3841705322266
-96901.34814453125,-162623.82946777344,2282.3778762817383
-125889.42578125,-213055.54150390625,2888.091468811035
-158328.54345703125,-270394.0625,3534.1868057250977
-194095.33837890625,-334628.28674316406,4213.189422607422
-233075.74072265625,-405728.57287597656,4919.842559814453
-275169.111328125,-483651.98986816406,5651.061981201172
-320289.59521484375,-568347.9866943359,6405.599937438965
-368365.27294921875,-659763.1790771484,7183.577857971191
-419336.0888671875,-757844.6896972656,7986.026054382324
-473151.40869140625,-862542.0620117188,8814.505294799805
-529767.7631835938,-973808.0809326172,9670.835571289062
-589147.001953125,-1091598.8809814453,10556.921188354492
-651254.9208984375,-1215873.6634521484,11474.651992797852
-716060.30859375,-1346594.2469482422,12425.857292175293
-783534.3159179688,-1483724.58203125,13412.29354095459
-853650.0888671875,-1627230.3016357422,14435.651885986328
-926382.5498046875,-1777078.3435058594,15497.57723236084
-1001708.3188476562,-1933236.6491699219,16599.69100189209
-1079605.697265625,-2095673.9404296875,17743.615951538086
-1160054.7094726562,-2264359.5666503906,18931.00001525879
-1243037.16796875,-2439263.4091796875,20163.5376663208
-1328536.7612304688,-2620355.8411865234,21442.989936828613
-1416539.1459960938,-2807607.7314453125,22771.20051574707
-1507032.0522460938,-3000990.4857177734,24150.110557556152
-1600005.3764648438,-3200476.1252441406,25581.76993560791
-1695451.2919921875,-3406037.401123047,27068.34600830078
-1793364.3481445312,-3617647.9400634766,28612.12989807129
-1893741.5756835938,-3835282.4317626953,30215.539306640625
-1996582.58203125,-4058916.8553466797,31881.117713928223
-2101889.64453125,-4288528.761108398,33611.528076171875
-2209667.7963867188,-4524097.611694336,35409.54154205322
-2319924.8784179688,-4765605.2021484375,37278.015937805176
-2432671.5610351562,-5013036.173583984,39219.863929748535
-2547921.2778320312,-5266378.639282227,41238.00341796875
-2665690.05078125,-5525624.940795898,43335.28729248047
-2785996.10546875,-5790772.536865234,45514.40280151367
-2908859.203125,-6061825.009521484,47777.73504638672
-3034299.5439453125,-6338793.117431641,50127.1858291626
